frequency,monetary,avg_order_value,total_interactions,interaction_types_count,engagement_segment,engaged_not_purchased,purchase_frequency_rate,interaction_purchase_ratio,customer_segment,location,acquisition_channel,age,gender,is_churned,will_purchase
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Jaipur,organic,18,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Kolkata,referral,55,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Kolkata,organic,39,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Hyderabad,referral,33,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Pune,ads,38,male,1,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Bhubaneswar,organic,35,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Ahmedabad,organic,40,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Delhi,referral,35,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Ahmedabad,ads,32,female,1,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Chennai,referral,33,male,1,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Kolkata,referral,49,male,1,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Hyderabad,ads,36,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Kolkata,ads,31,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Ahmedabad,organic,27,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Kolkata,organic,58,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Mumbai,organic,32,male,1,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Delhi,ads,39,male,1,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Bhubaneswar,organic,53,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Kolkata,organic,37,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Delhi,organic,28,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Hyderabad,organic,32,male,1,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Jaipur,ads,41,female,1,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Delhi,referral,45,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Delhi,organic,31,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Jaipur,ads,25,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Bhubaneswar,ads,28,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Kolkata,referral,32,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Bhubaneswar,ads,28,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Chennai,ads,35,male,1,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Ahmedabad,organic,40,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Hyderabad,organic,20,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Chennai,ads,34,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Hyderabad,organic,40,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Delhi,organic,30,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Hyderabad,ads,22,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Delhi,organic,32,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Jaipur,ads,22,other,1,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Bangalore,ads,49,other,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Kolkata,organic,34,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Chennai,ads,33,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Bangalore,organic,37,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Kolkata,referral,33,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Pune,ads,44,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Chennai,organic,35,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Hyderabad,organic,26,female,1,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Kolkata,ads,45,other,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Jaipur,referral,24,other,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Pune,organic,27,female,1,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Hyderabad,ads,52,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Jaipur,ads,34,female,1,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Ahmedabad,organic,32,female,1,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Mumbai,ads,36,female,1,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Kolkata,organic,31,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Bhubaneswar,ads,49,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Kolkata,ads,18,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Bhubaneswar,ads,40,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Delhi,ads,44,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Kolkata,organic,27,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Kolkata,organic,28,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Bangalore,ads,41,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Kolkata,ads,31,male,1,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Mumbai,ads,38,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Kolkata,ads,28,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Hyderabad,ads,20,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Ahmedabad,ads,21,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Ahmedabad,organic,22,male,1,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Jaipur,ads,33,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Hyderabad,referral,30,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Bangalore,organic,33,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Hyderabad,referral,39,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Jaipur,ads,33,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Jaipur,organic,50,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Bangalore,ads,20,male,1,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Bangalore,referral,38,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Bangalore,organic,47,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Bhubaneswar,referral,18,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Bangalore,referral,28,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Chennai,referral,19,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Bangalore,organic,20,male,1,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Jaipur,ads,42,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Bangalore,organic,34,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Pune,ads,34,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Mumbai,referral,39,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Jaipur,ads,25,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Ahmedabad,referral,37,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Delhi,ads,29,other,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Delhi,referral,31,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Ahmedabad,ads,43,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Jaipur,referral,28,male,1,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Jaipur,organic,35,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Mumbai,ads,36,male,1,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Mumbai,organic,35,female,1,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Pune,referral,34,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Hyderabad,referral,40,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Kolkata,ads,18,female,1,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Mumbai,referral,40,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Bhubaneswar,organic,50,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Bhubaneswar,organic,41,male,1,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Mumbai,organic,29,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Bhubaneswar,referral,27,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Delhi,ads,35,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Ahmedabad,ads,34,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Mumbai,ads,47,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Bangalore,referral,21,female,1,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Kolkata,ads,35,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Pune,organic,18,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Mumbai,organic,35,male,1,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Jaipur,referral,46,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Kolkata,referral,41,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Bhubaneswar,referral,45,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Pune,ads,38,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Mumbai,referral,52,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Hyderabad,organic,24,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Bangalore,ads,18,female,1,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Hyderabad,organic,46,female,1,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Hyderabad,referral,25,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Ahmedabad,organic,41,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Mumbai,ads,39,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Mumbai,ads,22,female,1,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Pune,ads,31,female,1,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Hyderabad,organic,27,male,1,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Ahmedabad,ads,20,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Kolkata,ads,23,male,1,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Kolkata,ads,46,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Kolkata,ads,29,male,1,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Kolkata,referral,33,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Mumbai,ads,41,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Hyderabad,organic,33,male,1,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Ahmedabad,organic,27,other,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Pune,ads,20,female,1,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Mumbai,ads,18,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Chennai,ads,34,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Ahmedabad,organic,27,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Jaipur,ads,39,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Chennai,ads,28,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Delhi,ads,40,other,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Hyderabad,organic,29,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Bangalore,ads,61,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Delhi,organic,39,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Kolkata,ads,41,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Pune,ads,30,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Chennai,organic,32,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Kolkata,organic,22,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Pune,referral,52,female,1,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Delhi,referral,32,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Ahmedabad,organic,43,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Bangalore,organic,34,male,1,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Bangalore,organic,26,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Jaipur,ads,36,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Bangalore,ads,18,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Jaipur,referral,38,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Bhubaneswar,organic,40,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Chennai,organic,32,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Jaipur,ads,42,female,1,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Mumbai,organic,35,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Hyderabad,ads,31,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Kolkata,referral,42,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Bangalore,organic,29,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Chennai,organic,30,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Mumbai,ads,29,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Mumbai,organic,23,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Bangalore,organic,34,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Hyderabad,referral,18,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Mumbai,organic,37,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Bangalore,ads,49,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Bhubaneswar,ads,18,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Chennai,ads,34,female,1,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Pune,ads,24,other,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Mumbai,ads,25,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Bhubaneswar,organic,36,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Ahmedabad,ads,41,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Bangalore,ads,28,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Mumbai,organic,32,female,1,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Ahmedabad,organic,40,female,1,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Bhubaneswar,ads,51,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Jaipur,organic,39,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Kolkata,ads,48,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Jaipur,organic,31,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Delhi,organic,39,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Delhi,referral,21,female,1,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Bangalore,referral,57,male,1,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Bhubaneswar,organic,27,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Pune,ads,21,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Ahmedabad,ads,24,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Bangalore,referral,32,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Jaipur,ads,48,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Pune,organic,25,female,1,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Hyderabad,ads,25,male,1,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Hyderabad,ads,29,male,1,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Hyderabad,referral,41,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Delhi,organic,47,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Hyderabad,ads,18,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Jaipur,ads,45,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Pune,organic,47,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Delhi,ads,51,other,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Kolkata,organic,18,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Jaipur,referral,34,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Delhi,organic,31,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Bhubaneswar,ads,41,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Bhubaneswar,ads,52,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Pune,ads,52,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Mumbai,referral,44,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Chennai,ads,38,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Jaipur,organic,32,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Delhi,organic,38,male,1,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Bhubaneswar,ads,38,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Ahmedabad,ads,40,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Hyderabad,ads,27,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Delhi,ads,31,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Mumbai,referral,19,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Bangalore,organic,23,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Delhi,referral,26,male,1,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Delhi,organic,43,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Mumbai,referral,28,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Jaipur,ads,26,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Pune,ads,30,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Ahmedabad,organic,30,female,1,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Chennai,referral,18,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Bhubaneswar,referral,32,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Delhi,organic,21,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Bangalore,organic,50,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Bhubaneswar,referral,23,male,1,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Delhi,organic,33,female,1,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Bhubaneswar,organic,38,female,1,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Bhubaneswar,referral,45,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Bangalore,referral,38,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Hyderabad,ads,51,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Hyderabad,ads,40,male,1,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Delhi,ads,54,male,1,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Delhi,organic,47,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Jaipur,referral,31,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Bhubaneswar,organic,39,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Chennai,referral,38,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Hyderabad,ads,36,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Ahmedabad,organic,21,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Bhubaneswar,ads,24,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Pune,ads,40,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Mumbai,ads,36,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Pune,ads,41,female,1,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Hyderabad,ads,30,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Kolkata,organic,50,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Pune,ads,32,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Bhubaneswar,ads,42,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Mumbai,ads,31,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Bhubaneswar,organic,32,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Mumbai,ads,25,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Bhubaneswar,ads,29,female,1,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Mumbai,ads,36,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Jaipur,organic,33,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Mumbai,organic,37,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Chennai,referral,38,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Kolkata,organic,48,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Ahmedabad,referral,42,female,1,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Chennai,referral,37,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Kolkata,ads,30,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Kolkata,referral,18,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Mumbai,ads,29,male,1,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Bangalore,ads,54,male,1,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Bangalore,ads,28,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Hyderabad,referral,31,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Kolkata,organic,44,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Bangalore,organic,33,other,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Hyderabad,organic,39,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Pune,organic,44,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Hyderabad,organic,56,female,1,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Delhi,organic,31,other,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Bhubaneswar,referral,18,female,1,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Pune,organic,30,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Pune,organic,36,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Chennai,ads,28,male,1,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Delhi,ads,52,female,1,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Delhi,ads,33,female,1,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Jaipur,ads,18,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Kolkata,organic,65,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Chennai,organic,31,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Mumbai,ads,33,male,1,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Bhubaneswar,ads,27,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Bangalore,organic,56,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Bhubaneswar,organic,43,other,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Jaipur,ads,55,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Mumbai,organic,32,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Delhi,ads,31,male,1,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Hyderabad,ads,41,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Chennai,ads,32,female,1,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Kolkata,ads,32,male,1,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Mumbai,organic,35,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Pune,referral,38,male,1,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Chennai,organic,56,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Bhubaneswar,ads,24,female,1,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Ahmedabad,organic,30,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Hyderabad,ads,31,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Bangalore,ads,19,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Chennai,ads,29,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Hyderabad,organic,30,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Jaipur,ads,21,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Mumbai,organic,44,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Delhi,organic,36,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Delhi,organic,31,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Pune,ads,25,female,1,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Bangalore,organic,44,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Jaipur,organic,27,female,1,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Bangalore,organic,39,female,1,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Jaipur,ads,34,other,1,0
