customer_id,recency_days,frequency,monetary,avg_order_value,total_interactions,last_interaction_days,interaction_types_count,engagement_segment,has_purchased,engaged_not_purchased,purchase_frequency_rate,interaction_purchase_ratio,customer_segment,location,acquisition_channel,age,gender
C03066,361,0,0.0,0.0,0,361,0,No Interaction,0,0,0,0,high,Ahmedabad,ads,30,male
C03497,414,0,0.0,0.0,0,414,0,No Interaction,0,0,0,0,medium,Bhubaneswar,referral,30,male
C06043,444,0,0.0,0.0,0,444,0,No Interaction,0,0,0,0,medium,Pune,ads,19,female
C06236,303,0,0.0,0.0,0,303,0,No Interaction,0,0,0,0,low,Chennai,ads,36,male
C07484,496,0,0.0,0.0,0,496,0,No Interaction,0,0,0,0,medium,Bhubaneswar,organic,20,female
C04542,326,0,0.0,0.0,0,326,0,No Interaction,0,0,0,0,medium,Jaipur,ads,47,male
C04808,271,0,0.0,0.0,0,271,0,No Interaction,0,0,0,0,medium,Bhubaneswar,ads,32,female
C03083,209,0,0.0,0.0,0,209,0,No Interaction,0,0,0,0,low,Hyderabad,organic,24,female
C07489,368,0,0.0,0.0,0,368,0,No Interaction,0,0,0,0,medium,Pune,ads,38,female
C05985,487,0,0.0,0.0,0,487,0,No Interaction,0,0,0,0,medium,Delhi,organic,40,female
C03337,187,0,0.0,0.0,0,187,0,No Interaction,0,0,0,0,medium,Chennai,ads,40,female
C05793,93,0,0.0,0.0,0,93,0,No Interaction,0,0,0,0,low,Mumbai,ads,42,female
C01906,291,0,0.0,0.0,0,291,0,No Interaction,0,0,0,0,medium,Hyderabad,referral,26,male
C02127,152,0,0.0,0.0,0,152,0,No Interaction,0,0,0,0,medium,Bhubaneswar,referral,28,female
C04065,206,0,0.0,0.0,0,206,0,No Interaction,0,0,0,0,medium,Pune,referral,37,male
C02819,616,0,0.0,0.0,0,616,0,No Interaction,0,0,0,0,medium,Mumbai,ads,35,male
C05022,709,0,0.0,0.0,0,709,0,No Interaction,0,0,0,0,medium,Kolkata,organic,33,male
C03517,498,0,0.0,0.0,0,498,0,No Interaction,0,0,0,0,low,Delhi,organic,19,female
C05378,543,0,0.0,0.0,0,543,0,No Interaction,0,0,0,0,low,Bhubaneswar,organic,30,female
C04062,453,0,0.0,0.0,0,453,0,No Interaction,0,0,0,0,low,Delhi,organic,26,female
C02279,151,0,0.0,0.0,0,151,0,No Interaction,0,0,0,0,high,Pune,ads,31,female
C05132,712,0,0.0,0.0,0,712,0,No Interaction,0,0,0,0,low,Ahmedabad,ads,19,female
C02071,180,0,0.0,0.0,0,180,0,No Interaction,0,0,0,0,medium,Chennai,ads,18,other
C03115,384,0,0.0,0.0,0,384,0,No Interaction,0,0,0,0,medium,Delhi,organic,49,male
C01324,534,0,0.0,0.0,0,534,0,No Interaction,0,0,0,0,medium,Bhubaneswar,ads,44,male
C04519,712,0,0.0,0.0,0,712,0,No Interaction,0,0,0,0,low,Delhi,organic,29,female
C02361,657,0,0.0,0.0,0,657,0,No Interaction,0,0,0,0,low,Chennai,referral,42,female
C07445,452,0,0.0,0.0,0,452,0,No Interaction,0,0,0,0,high,Bangalore,referral,43,female
C06565,302,0,0.0,0.0,0,302,0,No Interaction,0,0,0,0,low,Bangalore,ads,31,female
C06042,277,0,0.0,0.0,0,277,0,No Interaction,0,0,0,0,high,Bangalore,ads,33,male
C03424,752,0,0.0,0.0,0,752,0,No Interaction,0,0,0,0,medium,Kolkata,organic,46,female
C02481,399,0,0.0,0.0,0,399,0,No Interaction,0,0,0,0,low,Bangalore,ads,27,male
C03831,211,0,0.0,0.0,0,211,0,No Interaction,0,0,0,0,medium,Pune,organic,53,female
C07986,192,0,0.0,0.0,0,192,0,No Interaction,0,0,0,0,high,Delhi,referral,29,female
C01399,252,0,0.0,0.0,0,252,0,No Interaction,0,0,0,0,high,Ahmedabad,organic,32,female
C06275,122,0,0.0,0.0,0,122,0,No Interaction,0,0,0,0,medium,Jaipur,organic,42,female
C07901,782,0,0.0,0.0,0,782,0,No Interaction,0,0,0,0,medium,Bangalore,ads,35,female
C04816,248,0,0.0,0.0,0,248,0,No Interaction,0,0,0,0,low,Ahmedabad,referral,46,male
C07271,562,0,0.0,0.0,0,562,0,No Interaction,0,0,0,0,low,Jaipur,ads,46,male
C06791,252,0,0.0,0.0,0,252,0,No Interaction,0,0,0,0,low,Pune,ads,25,female
C06765,210,0,0.0,0.0,0,210,0,No Interaction,0,0,0,0,medium,Chennai,organic,27,male
C07291,633,0,0.0,0.0,0,633,0,No Interaction,0,0,0,0,high,Delhi,ads,25,male
C07474,802,0,0.0,0.0,0,802,0,No Interaction,0,0,0,0,medium,Hyderabad,ads,55,female
C01539,94,0,0.0,0.0,0,94,0,No Interaction,0,0,0,0,low,Kolkata,ads,33,male
C04225,393,0,0.0,0.0,0,393,0,No Interaction,0,0,0,0,high,Kolkata,organic,45,female
C05829,679,0,0.0,0.0,0,679,0,No Interaction,0,0,0,0,medium,Hyderabad,ads,43,female
C06998,233,0,0.0,0.0,0,233,0,No Interaction,0,0,0,0,medium,Jaipur,organic,25,male
C03176,216,0,0.0,0.0,0,216,0,No Interaction,0,0,0,0,low,Jaipur,organic,34,male
C02502,537,0,0.0,0.0,0,537,0,No Interaction,0,0,0,0,medium,Chennai,ads,49,female
C04949,642,0,0.0,0.0,0,642,0,No Interaction,0,0,0,0,low,Kolkata,ads,24,female
C02487,716,0,0.0,0.0,0,716,0,No Interaction,0,0,0,0,medium,Bangalore,referral,31,male
C04510,273,0,0.0,0.0,0,273,0,No Interaction,0,0,0,0,medium,Bangalore,ads,46,female
C07265,816,0,0.0,0.0,0,816,0,No Interaction,0,0,0,0,high,Jaipur,organic,32,male
C02102,528,0,0.0,0.0,0,528,0,No Interaction,0,0,0,0,medium,Ahmedabad,organic,32,female
C07355,779,0,0.0,0.0,0,779,0,No Interaction,0,0,0,0,high,Bangalore,organic,18,female
C01970,201,0,0.0,0.0,0,201,0,No Interaction,0,0,0,0,high,Bhubaneswar,referral,30,male
C06228,710,0,0.0,0.0,0,710,0,No Interaction,0,0,0,0,high,Bangalore,organic,39,female
C03742,818,0,0.0,0.0,0,818,0,No Interaction,0,0,0,0,medium,Hyderabad,referral,39,female
C01665,337,0,0.0,0.0,0,337,0,No Interaction,0,0,0,0,high,Delhi,ads,37,other
C01245,701,0,0.0,0.0,0,701,0,No Interaction,0,0,0,0,medium,Jaipur,ads,47,female
C02002,394,0,0.0,0.0,0,394,0,No Interaction,0,0,0,0,low,Bangalore,organic,46,female
C01303,379,0,0.0,0.0,0,379,0,No Interaction,0,0,0,0,medium,Bangalore,ads,42,female
C07699,371,0,0.0,0.0,0,371,0,No Interaction,0,0,0,0,medium,Mumbai,referral,31,male
C04969,750,0,0.0,0.0,0,750,0,No Interaction,0,0,0,0,medium,Pune,ads,20,male
C01720,162,0,0.0,0.0,0,162,0,No Interaction,0,0,0,0,medium,Ahmedabad,ads,40,male
C03082,679,0,0.0,0.0,0,679,0,No Interaction,0,0,0,0,low,Bhubaneswar,ads,36,other
C04754,425,0,0.0,0.0,0,425,0,No Interaction,0,0,0,0,low,Bhubaneswar,organic,40,female
C02682,612,0,0.0,0.0,0,612,0,No Interaction,0,0,0,0,medium,Ahmedabad,organic,35,male
C03042,549,0,0.0,0.0,0,549,0,No Interaction,0,0,0,0,low,Jaipur,organic,29,female
C07575,546,0,0.0,0.0,0,546,0,No Interaction,0,0,0,0,medium,Kolkata,organic,36,male
C03480,637,0,0.0,0.0,0,637,0,No Interaction,0,0,0,0,low,Chennai,referral,43,female
C06845,360,0,0.0,0.0,0,360,0,No Interaction,0,0,0,0,medium,Bangalore,organic,37,male
C05029,382,0,0.0,0.0,0,382,0,No Interaction,0,0,0,0,medium,Pune,ads,41,female
C02782,472,0,0.0,0.0,0,472,0,No Interaction,0,0,0,0,medium,Bangalore,ads,24,female
C02939,317,0,0.0,0.0,0,317,0,No Interaction,0,0,0,0,low,Hyderabad,organic,53,male
C02979,692,0,0.0,0.0,0,692,0,No Interaction,0,0,0,0,medium,Bangalore,organic,32,male
C05516,170,0,0.0,0.0,0,170,0,No Interaction,0,0,0,0,low,Ahmedabad,ads,28,other
C05079,634,0,0.0,0.0,0,634,0,No Interaction,0,0,0,0,medium,Kolkata,ads,33,male
C02564,443,0,0.0,0.0,0,443,0,No Interaction,0,0,0,0,medium,Bhubaneswar,organic,40,female
C05587,165,0,0.0,0.0,0,165,0,No Interaction,0,0,0,0,low,Kolkata,organic,45,male
C05522,95,0,0.0,0.0,0,95,0,No Interaction,0,0,0,0,low,Pune,organic,35,male
C01948,216,0,0.0,0.0,0,216,0,No Interaction,0,0,0,0,high,Ahmedabad,organic,25,male
C03873,772,0,0.0,0.0,0,772,0,No Interaction,0,0,0,0,medium,Delhi,organic,22,male
C05374,278,0,0.0,0.0,0,278,0,No Interaction,0,0,0,0,high,Bhubaneswar,organic,32,male
C05396,134,0,0.0,0.0,0,134,0,No Interaction,0,0,0,0,medium,Jaipur,referral,47,male
C03822,365,0,0.0,0.0,0,365,0,No Interaction,0,0,0,0,medium,Mumbai,ads,35,male
C04795,604,0,0.0,0.0,0,604,0,No Interaction,0,0,0,0,medium,Pune,organic,25,male
C01724,564,0,0.0,0.0,0,564,0,No Interaction,0,0,0,0,high,Jaipur,ads,38,male
C04623,280,0,0.0,0.0,0,280,0,No Interaction,0,0,0,0,medium,Pune,ads,37,female
C07809,91,0,0.0,0.0,0,91,0,No Interaction,0,0,0,0,medium,Kolkata,referral,36,male
C07830,164,0,0.0,0.0,0,164,0,No Interaction,0,0,0,0,high,Delhi,ads,37,male
C02109,394,0,0.0,0.0,0,394,0,No Interaction,0,0,0,0,low,Pune,ads,40,male
C02087,719,0,0.0,0.0,0,719,0,No Interaction,0,0,0,0,high,Bhubaneswar,ads,31,male
C03657,105,0,0.0,0.0,0,105,0,No Interaction,0,0,0,0,low,Delhi,ads,42,female
C03315,402,0,0.0,0.0,0,402,0,No Interaction,0,0,0,0,low,Chennai,organic,57,male
C02040,517,0,0.0,0.0,0,517,0,No Interaction,0,0,0,0,medium,Chennai,organic,29,male
C02833,182,0,0.0,0.0,0,182,0,No Interaction,0,0,0,0,low,Jaipur,ads,46,male
C06862,101,0,0.0,0.0,0,101,0,No Interaction,0,0,0,0,low,Ahmedabad,ads,24,female
C05321,519,0,0.0,0.0,0,519,0,No Interaction,0,0,0,0,medium,Jaipur,organic,41,female
C04901,95,0,0.0,0.0,0,95,0,No Interaction,0,0,0,0,low,Ahmedabad,ads,43,female
C01861,533,0,0.0,0.0,0,533,0,No Interaction,0,0,0,0,medium,Delhi,ads,26,male
C03867,128,0,0.0,0.0,0,128,0,No Interaction,0,0,0,0,medium,Ahmedabad,ads,34,other
C04749,485,0,0.0,0.0,0,485,0,No Interaction,0,0,0,0,high,Kolkata,referral,45,female
C06324,518,0,0.0,0.0,0,518,0,No Interaction,0,0,0,0,high,Chennai,referral,26,male
C04108,479,0,0.0,0.0,0,479,0,No Interaction,0,0,0,0,medium,Hyderabad,referral,54,male
C01243,743,0,0.0,0.0,0,743,0,No Interaction,0,0,0,0,medium,Bangalore,organic,52,male
C04476,692,0,0.0,0.0,0,692,0,No Interaction,0,0,0,0,medium,Hyderabad,referral,22,female
C02341,663,0,0.0,0.0,0,663,0,No Interaction,0,0,0,0,medium,Ahmedabad,ads,46,female
C03237,268,0,0.0,0.0,0,268,0,No Interaction,0,0,0,0,high,Jaipur,referral,53,male
C01327,653,0,0.0,0.0,0,653,0,No Interaction,0,0,0,0,low,Bhubaneswar,organic,30,male
C02661,717,0,0.0,0.0,0,717,0,No Interaction,0,0,0,0,high,Ahmedabad,organic,31,female
C01412,621,0,0.0,0.0,0,621,0,No Interaction,0,0,0,0,medium,Bhubaneswar,referral,52,female
C01772,501,0,0.0,0.0,0,501,0,No Interaction,0,0,0,0,medium,Chennai,organic,23,male
C04846,696,0,0.0,0.0,0,696,0,No Interaction,0,0,0,0,high,Kolkata,organic,18,male
C05644,675,0,0.0,0.0,0,675,0,No Interaction,0,0,0,0,high,Chennai,ads,32,female
C04191,347,0,0.0,0.0,0,347,0,No Interaction,0,0,0,0,medium,Ahmedabad,organic,30,female
C06276,532,0,0.0,0.0,0,532,0,No Interaction,0,0,0,0,medium,Ahmedabad,organic,55,female
C01469,651,0,0.0,0.0,0,651,0,No Interaction,0,0,0,0,low,Chennai,organic,30,male
C03416,744,0,0.0,0.0,0,744,0,No Interaction,0,0,0,0,medium,Delhi,organic,44,male
C02898,527,0,0.0,0.0,0,527,0,No Interaction,0,0,0,0,high,Mumbai,ads,33,female
C07629,95,0,0.0,0.0,0,95,0,No Interaction,0,0,0,0,high,Chennai,ads,47,other
C05713,500,0,0.0,0.0,0,500,0,No Interaction,0,0,0,0,medium,Kolkata,organic,22,male
C03187,281,0,0.0,0.0,0,281,0,No Interaction,0,0,0,0,medium,Pune,ads,32,female
C06621,120,0,0.0,0.0,0,120,0,No Interaction,0,0,0,0,medium,Bhubaneswar,referral,39,male
C03006,387,0,0.0,0.0,0,387,0,No Interaction,0,0,0,0,medium,Mumbai,organic,18,female
C02925,755,0,0.0,0.0,0,755,0,No Interaction,0,0,0,0,medium,Hyderabad,ads,42,female
C05144,120,0,0.0,0.0,0,120,0,No Interaction,0,0,0,0,medium,Bhubaneswar,organic,34,female
C03428,147,0,0.0,0.0,0,147,0,No Interaction,0,0,0,0,low,Delhi,ads,38,female
C03109,185,0,0.0,0.0,0,185,0,No Interaction,0,0,0,0,medium,Kolkata,referral,41,male
C04095,255,0,0.0,0.0,0,255,0,No Interaction,0,0,0,0,low,Kolkata,organic,19,male
C03678,684,0,0.0,0.0,0,684,0,No Interaction,0,0,0,0,high,Pune,organic,21,female
C02912,607,0,0.0,0.0,0,607,0,No Interaction,0,0,0,0,low,Mumbai,organic,21,female
C04639,191,0,0.0,0.0,0,191,0,No Interaction,0,0,0,0,medium,Bangalore,organic,23,male
C07974,510,0,0.0,0.0,0,510,0,No Interaction,0,0,0,0,high,Ahmedabad,organic,43,male
C03752,569,0,0.0,0.0,0,569,0,No Interaction,0,0,0,0,medium,Bhubaneswar,ads,24,female
C04245,256,0,0.0,0.0,0,256,0,No Interaction,0,0,0,0,medium,Pune,ads,37,male
C04820,146,0,0.0,0.0,0,146,0,No Interaction,0,0,0,0,medium,Mumbai,organic,26,male
C02518,778,0,0.0,0.0,0,778,0,No Interaction,0,0,0,0,high,Hyderabad,referral,40,female
C04845,112,0,0.0,0.0,0,112,0,No Interaction,0,0,0,0,low,Pune,organic,40,male
C06909,100,0,0.0,0.0,0,100,0,No Interaction,0,0,0,0,medium,Bhubaneswar,organic,42,female
C05281,669,0,0.0,0.0,0,669,0,No Interaction,0,0,0,0,low,Mumbai,ads,48,female
C07684,358,0,0.0,0.0,0,358,0,No Interaction,0,0,0,0,medium,Delhi,ads,29,female
C01972,487,0,0.0,0.0,0,487,0,No Interaction,0,0,0,0,medium,Bhubaneswar,organic,50,other
C04919,178,0,0.0,0.0,0,178,0,No Interaction,0,0,0,0,low,Kolkata,referral,44,female
C06467,387,0,0.0,0.0,0,387,0,No Interaction,0,0,0,0,medium,Mumbai,organic,54,female
C04782,429,0,0.0,0.0,0,429,0,No Interaction,0,0,0,0,high,Bhubaneswar,organic,44,male
C03701,808,0,0.0,0.0,0,808,0,No Interaction,0,0,0,0,medium,Mumbai,organic,33,male
C04587,340,0,0.0,0.0,0,340,0,No Interaction,0,0,0,0,low,Chennai,organic,18,female
C03376,496,0,0.0,0.0,0,496,0,No Interaction,0,0,0,0,medium,Pune,organic,31,female
C04855,138,0,0.0,0.0,0,138,0,No Interaction,0,0,0,0,low,Jaipur,ads,20,male
C06744,458,0,0.0,0.0,0,458,0,No Interaction,0,0,0,0,medium,Chennai,organic,29,male
C06967,292,0,0.0,0.0,0,292,0,No Interaction,0,0,0,0,high,Ahmedabad,ads,23,male
C03288,443,0,0.0,0.0,0,443,0,No Interaction,0,0,0,0,medium,Bangalore,ads,18,female
C07605,93,0,0.0,0.0,0,93,0,No Interaction,0,0,0,0,low,Delhi,referral,31,female
C02366,440,0,0.0,0.0,0,440,0,No Interaction,0,0,0,0,medium,Pune,ads,49,male
C03502,356,0,0.0,0.0,0,356,0,No Interaction,0,0,0,0,low,Hyderabad,ads,39,female
C07161,170,0,0.0,0.0,0,170,0,No Interaction,0,0,0,0,medium,Delhi,organic,37,male
C01810,731,0,0.0,0.0,0,731,0,No Interaction,0,0,0,0,medium,Bhubaneswar,referral,47,female
C06542,219,0,0.0,0.0,0,219,0,No Interaction,0,0,0,0,medium,Pune,organic,35,female
C02041,752,0,0.0,0.0,0,752,0,No Interaction,0,0,0,0,low,Jaipur,referral,42,male
C04877,807,0,0.0,0.0,0,807,0,No Interaction,0,0,0,0,low,Mumbai,ads,34,female
C05455,771,0,0.0,0.0,0,771,0,No Interaction,0,0,0,0,medium,Hyderabad,organic,32,female
C03238,292,0,0.0,0.0,0,292,0,No Interaction,0,0,0,0,medium,Pune,organic,44,female
C04729,351,0,0.0,0.0,0,351,0,No Interaction,0,0,0,0,low,Mumbai,ads,55,female
C04255,762,0,0.0,0.0,0,762,0,No Interaction,0,0,0,0,medium,Bhubaneswar,ads,31,female
C03431,478,0,0.0,0.0,0,478,0,No Interaction,0,0,0,0,medium,Delhi,organic,37,female
C03960,469,0,0.0,0.0,0,469,0,No Interaction,0,0,0,0,medium,Bangalore,ads,34,male
C04827,322,0,0.0,0.0,0,322,0,No Interaction,0,0,0,0,low,Kolkata,ads,60,male
C07460,153,0,0.0,0.0,0,153,0,No Interaction,0,0,0,0,low,Ahmedabad,referral,30,female
C02457,579,0,0.0,0.0,0,579,0,No Interaction,0,0,0,0,medium,Bangalore,ads,35,female
C05323,751,0,0.0,0.0,0,751,0,No Interaction,0,0,0,0,high,Hyderabad,referral,22,male
C04489,518,0,0.0,0.0,0,518,0,No Interaction,0,0,0,0,high,Pune,organic,36,male
C06393,776,0,0.0,0.0,0,776,0,No Interaction,0,0,0,0,medium,Mumbai,ads,30,female
C06507,710,0,0.0,0.0,0,710,0,No Interaction,0,0,0,0,high,Delhi,organic,25,male
C02216,558,0,0.0,0.0,0,558,0,No Interaction,0,0,0,0,medium,Bhubaneswar,organic,23,female
C05524,367,0,0.0,0.0,0,367,0,No Interaction,0,0,0,0,medium,Pune,organic,43,male
C07945,707,0,0.0,0.0,0,707,0,No Interaction,0,0,0,0,low,Bangalore,organic,38,male
C03036,159,0,0.0,0.0,0,159,0,No Interaction,0,0,0,0,medium,Bhubaneswar,ads,24,male
C07024,687,0,0.0,0.0,0,687,0,No Interaction,0,0,0,0,high,Ahmedabad,organic,23,female
C05318,527,0,0.0,0.0,0,527,0,No Interaction,0,0,0,0,medium,Ahmedabad,ads,45,female
C07667,663,0,0.0,0.0,0,663,0,No Interaction,0,0,0,0,medium,Bhubaneswar,ads,25,female
C05743,447,0,0.0,0.0,0,447,0,No Interaction,0,0,0,0,low,Kolkata,ads,41,male
C04283,460,0,0.0,0.0,0,460,0,No Interaction,0,0,0,0,medium,Delhi,organic,37,female
C04316,382,0,0.0,0.0,0,382,0,No Interaction,0,0,0,0,medium,Kolkata,ads,19,male
C07935,695,0,0.0,0.0,0,695,0,No Interaction,0,0,0,0,medium,Hyderabad,ads,26,male
C04348,226,0,0.0,0.0,0,226,0,No Interaction,0,0,0,0,high,Bangalore,organic,53,female
C06447,657,0,0.0,0.0,0,657,0,No Interaction,0,0,0,0,medium,Chennai,organic,35,male
C07630,610,0,0.0,0.0,0,610,0,No Interaction,0,0,0,0,medium,Chennai,referral,47,female
C01333,345,0,0.0,0.0,0,345,0,No Interaction,0,0,0,0,medium,Jaipur,referral,46,male
C04183,246,0,0.0,0.0,0,246,0,No Interaction,0,0,0,0,high,Hyderabad,ads,26,female
C04202,147,0,0.0,0.0,0,147,0,No Interaction,0,0,0,0,medium,Hyderabad,ads,47,female
C06777,278,0,0.0,0.0,0,278,0,No Interaction,0,0,0,0,low,Chennai,referral,33,female
C06913,379,0,0.0,0.0,0,379,0,No Interaction,0,0,0,0,high,Delhi,referral,38,male
C02822,593,0,0.0,0.0,0,593,0,No Interaction,0,0,0,0,low,Pune,ads,39,male
C06262,264,0,0.0,0.0,0,264,0,No Interaction,0,0,0,0,medium,Pune,referral,18,female
C03086,274,0,0.0,0.0,0,274,0,No Interaction,0,0,0,0,medium,Ahmedabad,referral,41,female
C05540,107,0,0.0,0.0,0,107,0,No Interaction,0,0,0,0,medium,Bhubaneswar,ads,27,female
C05652,287,0,0.0,0.0,0,287,0,No Interaction,0,0,0,0,low,Pune,ads,54,female
C02843,329,0,0.0,0.0,0,329,0,No Interaction,0,0,0,0,medium,Pune,ads,29,male
C02724,227,0,0.0,0.0,0,227,0,No Interaction,0,0,0,0,high,Hyderabad,ads,33,male
C04641,103,0,0.0,0.0,0,103,0,No Interaction,0,0,0,0,medium,Ahmedabad,ads,27,female
C01752,294,0,0.0,0.0,0,294,0,No Interaction,0,0,0,0,high,Pune,organic,35,male
C03195,460,0,0.0,0.0,0,460,0,No Interaction,0,0,0,0,high,Jaipur,referral,22,male
C06283,411,0,0.0,0.0,0,411,0,No Interaction,0,0,0,0,low,Bhubaneswar,referral,27,male
C07547,216,0,0.0,0.0,0,216,0,No Interaction,0,0,0,0,medium,Bhubaneswar,organic,42,female
C07847,195,0,0.0,0.0,0,195,0,No Interaction,0,0,0,0,medium,Jaipur,ads,59,other
C02353,243,0,0.0,0.0,0,243,0,No Interaction,0,0,0,0,medium,Ahmedabad,ads,43,male
C02778,395,0,0.0,0.0,0,395,0,No Interaction,0,0,0,0,medium,Ahmedabad,organic,34,female
C04425,546,0,0.0,0.0,0,546,0,No Interaction,0,0,0,0,low,Bangalore,ads,35,male
C04764,143,0,0.0,0.0,0,143,0,No Interaction,0,0,0,0,medium,Pune,organic,38,male
C07159,819,0,0.0,0.0,0,819,0,No Interaction,0,0,0,0,high,Chennai,ads,63,male
C02347,814,0,0.0,0.0,0,814,0,No Interaction,0,0,0,0,medium,Bhubaneswar,organic,32,female
C07846,532,0,0.0,0.0,0,532,0,No Interaction,0,0,0,0,medium,Mumbai,referral,18,female
C07596,270,0,0.0,0.0,0,270,0,No Interaction,0,0,0,0,low,Delhi,ads,32,male
C01552,661,0,0.0,0.0,0,661,0,No Interaction,0,0,0,0,medium,Jaipur,referral,30,male
C07820,755,0,0.0,0.0,0,755,0,No Interaction,0,0,0,0,medium,Bangalore,referral,55,female
C04132,160,0,0.0,0.0,0,160,0,No Interaction,0,0,0,0,medium,Bhubaneswar,referral,35,male
C03124,167,0,0.0,0.0,0,167,0,No Interaction,0,0,0,0,high,Hyderabad,organic,34,female
C03998,275,0,0.0,0.0,0,275,0,No Interaction,0,0,0,0,medium,Hyderabad,organic,46,male
C05433,295,0,0.0,0.0,0,295,0,No Interaction,0,0,0,0,low,Pune,ads,41,female
C06810,548,0,0.0,0.0,0,548,0,No Interaction,0,0,0,0,medium,Bangalore,organic,31,female
C05354,236,0,0.0,0.0,0,236,0,No Interaction,0,0,0,0,medium,Bhubaneswar,referral,36,male
C03399,258,0,0.0,0.0,0,258,0,No Interaction,0,0,0,0,medium,Chennai,organic,18,female
C05134,135,0,0.0,0.0,0,135,0,No Interaction,0,0,0,0,medium,Jaipur,ads,41,female
C06981,742,0,0.0,0.0,0,742,0,No Interaction,0,0,0,0,low,Delhi,organic,20,female
C02829,625,0,0.0,0.0,0,625,0,No Interaction,0,0,0,0,medium,Mumbai,ads,48,female
C03744,495,0,0.0,0.0,0,495,0,No Interaction,0,0,0,0,high,Bangalore,ads,23,male
C06091,788,0,0.0,0.0,0,788,0,No Interaction,0,0,0,0,medium,Chennai,organic,27,female
C06133,736,0,0.0,0.0,0,736,0,No Interaction,0,0,0,0,medium,Delhi,ads,33,male
C06149,624,0,0.0,0.0,0,624,0,No Interaction,0,0,0,0,high,Bangalore,ads,42,female
C07887,271,0,0.0,0.0,0,271,0,No Interaction,0,0,0,0,high,Bangalore,organic,22,male
C03270,478,0,0.0,0.0,0,478,0,No Interaction,0,0,0,0,medium,Kolkata,ads,40,female
C04684,342,0,0.0,0.0,0,342,0,No Interaction,0,0,0,0,medium,Jaipur,ads,46,female
C07175,585,0,0.0,0.0,0,585,0,No Interaction,0,0,0,0,medium,Bangalore,referral,52,male
C02781,240,0,0.0,0.0,0,240,0,No Interaction,0,0,0,0,medium,Mumbai,organic,59,female
C03917,201,0,0.0,0.0,0,201,0,No Interaction,0,0,0,0,medium,Mumbai,referral,48,male
C03476,426,0,0.0,0.0,0,426,0,No Interaction,0,0,0,0,low,Jaipur,ads,33,male
C01935,372,0,0.0,0.0,0,372,0,No Interaction,0,0,0,0,high,Ahmedabad,ads,32,female
C07015,284,0,0.0,0.0,0,284,0,No Interaction,0,0,0,0,low,Delhi,ads,35,female
C06083,109,0,0.0,0.0,0,109,0,No Interaction,0,0,0,0,low,Ahmedabad,ads,24,female
C02330,505,0,0.0,0.0,0,505,0,No Interaction,0,0,0,0,low,Bangalore,referral,36,female
C05527,628,0,0.0,0.0,0,628,0,No Interaction,0,0,0,0,low,Hyderabad,organic,34,female
C04740,781,0,0.0,0.0,0,781,0,No Interaction,0,0,0,0,medium,Jaipur,ads,42,male
C02000,637,0,0.0,0.0,0,637,0,No Interaction,0,0,0,0,medium,Delhi,referral,42,female
C04101,206,0,0.0,0.0,0,206,0,No Interaction,0,0,0,0,high,Hyderabad,ads,28,female
C05914,610,0,0.0,0.0,0,610,0,No Interaction,0,0,0,0,high,Pune,ads,50,male
C05951,258,0,0.0,0.0,0,258,0,No Interaction,0,0,0,0,medium,Bhubaneswar,ads,21,female
C02849,739,0,0.0,0.0,0,739,0,No Interaction,0,0,0,0,high,Kolkata,referral,18,male
C04069,346,0,0.0,0.0,0,346,0,No Interaction,0,0,0,0,medium,Pune,ads,52,male
C06434,204,0,0.0,0.0,0,204,0,No Interaction,0,0,0,0,low,Delhi,ads,20,male
C05861,214,0,0.0,0.0,0,214,0,No Interaction,0,0,0,0,low,Delhi,referral,42,female
C02387,431,0,0.0,0.0,0,431,0,No Interaction,0,0,0,0,medium,Mumbai,ads,18,male
C02477,197,0,0.0,0.0,0,197,0,No Interaction,0,0,0,0,low,Chennai,organic,37,male
C05722,411,0,0.0,0.0,0,411,0,No Interaction,0,0,0,0,low,Hyderabad,organic,45,male
C03918,660,0,0.0,0.0,0,660,0,No Interaction,0,0,0,0,high,Jaipur,ads,38,male
C05836,140,0,0.0,0.0,0,140,0,No Interaction,0,0,0,0,medium,Pune,ads,34,female
C07273,205,0,0.0,0.0,0,205,0,No Interaction,0,0,0,0,low,Delhi,ads,36,female
C06081,239,0,0.0,0.0,0,239,0,No Interaction,0,0,0,0,medium,Mumbai,organic,29,female
C04805,557,0,0.0,0.0,0,557,0,No Interaction,0,0,0,0,medium,Ahmedabad,ads,23,other
C06440,300,0,0.0,0.0,0,300,0,No Interaction,0,0,0,0,low,Kolkata,ads,32,male
C02277,203,0,0.0,0.0,0,203,0,No Interaction,0,0,0,0,high,Delhi,referral,42,female
C01545,331,0,0.0,0.0,0,331,0,No Interaction,0,0,0,0,medium,Pune,referral,40,female
C02975,277,0,0.0,0.0,0,277,0,No Interaction,0,0,0,0,low,Hyderabad,organic,23,male
C06216,680,0,0.0,0.0,0,680,0,No Interaction,0,0,0,0,medium,Mumbai,referral,35,female
C07554,544,0,0.0,0.0,0,544,0,No Interaction,0,0,0,0,high,Ahmedabad,ads,39,female
C01683,105,0,0.0,0.0,0,105,0,No Interaction,0,0,0,0,low,Kolkata,organic,24,female
C06226,666,0,0.0,0.0,0,666,0,No Interaction,0,0,0,0,low,Ahmedabad,organic,41,male
C04181,306,0,0.0,0.0,0,306,0,No Interaction,0,0,0,0,low,Mumbai,organic,42,male
