customer_id,signup_date,customer_segment,location,acquisition_channel,age,gender
C04132,2025-10-22,medium,Bhubaneswar,referral,35,male
C04133,2024-09-28,low,Bangalore,organic,47,female
C04134,2025-07-24,high,Hyderabad,ads,27,female
C04135,2024-07-20,low,Mumbai,referral,22,male
C04136,2024-02-01,low,Bangalore,ads,32,female
C04137,2025-03-18,low,Delhi,ads,37,female
C04138,2024-06-10,medium,Ahmedabad,ads,29,male
C04139,2024-09-10,medium,Kolkata,ads,42,female
C04140,2025-06-04,low,Hyderabad,organic,32,female
C04141,2025-10-12,low,Pune,referral,18,female
C04142,2025-04-24,high,Mumbai,ads,40,male
C04143,2024-01-10,low,Bhubaneswar,ads,26,female
C04144,2025-12-26,medium,Ahmedabad,ads,31,female
C04145,2025-05-19,high,Jaipur,organic,50,male
C04146,2025-07-13,medium,Mumbai,referral,52,male
C04147,2025-03-11,low,Chennai,ads,29,female
C04148,2024-04-20,medium,Mumbai,organic,40,female
C04149,2024-06-01,medium,Chennai,referral,29,female
C04150,2025-09-26,low,Pune,ads,32,female
C04151,2024-04-11,medium,Hyderabad,ads,28,female
C04152,2024-07-09,medium,Kolkata,ads,18,female
C04153,2025-12-29,medium,Mumbai,organic,35,male
C04154,2025-07-16,medium,Pune,ads,37,male
C04155,2024-03-21,medium,Jaipur,organic,28,female
C04156,2025-05-03,low,Ahmedabad,ads,45,female
C04157,2024-03-28,medium,Delhi,ads,30,female
C04158,2024-07-12,low,Bangalore,referral,28,female
C04159,2024-04-13,high,Pune,ads,40,female
C04160,2024-04-05,medium,Ahmedabad,organic,19,male
C04161,2025-02-26,medium,Chennai,referral,44,female
C04162,2024-07-16,high,Pune,ads,30,male
C04163,2024-01-01,medium,Jaipur,ads,44,female
C04164,2025-02-10,medium,Pune,organic,47,female
C04165,2025-01-12,high,Kolkata,referral,41,female
C04166,2024-06-15,medium,Chennai,referral,26,male
C04167,2025-05-23,medium,Mumbai,ads,22,male
C04168,2025-09-29,medium,Bhubaneswar,referral,20,male
C04169,2024-11-08,low,Delhi,organic,46,female
C04170,2025-08-15,medium,Mumbai,referral,33,male
C04171,2025-02-21,medium,Bangalore,ads,29,male
C04172,2025-11-11,low,Pune,organic,33,other
C04173,2025-04-21,low,Hyderabad,ads,45,female
C04174,2024-03-13,medium,Pune,ads,42,male
C04175,2024-05-20,high,Chennai,organic,39,female
C04176,2025-08-04,medium,Kolkata,organic,41,female
C04177,2024-09-18,medium,Pune,organic,36,female
C04178,2024-12-05,low,Bangalore,organic,38,female
C04179,2024-11-03,low,Jaipur,organic,37,male
C04180,2024-09-01,medium,Pune,organic,34,male
C04181,2025-05-29,low,Mumbai,organic,42,male
C04182,2024-12-02,medium,Bhubaneswar,referral,38,male
C04183,2025-07-28,high,Hyderabad,ads,26,female
C04184,2025-07-14,low,Bangalore,organic,40,male
C04185,2024-03-16,medium,Bangalore,referral,37,female
C04186,2024-06-23,low,Chennai,ads,41,female
C04187,2024-04-18,low,Bangalore,ads,33,male
C04188,2024-07-01,medium,Hyderabad,ads,43,male
C04189,2024-07-10,medium,Mumbai,ads,34,male
C04190,2024-03-05,medium,Bhubaneswar,organic,42,male
C04191,2025-04-18,medium,Ahmedabad,organic,30,female
C04192,2024-04-09,medium,Pune,ads,31,female
C04193,2025-06-27,medium,Bangalore,ads,41,female
C04194,2024-05-07,low,Jaipur,ads,31,female
C04195,2025-03-27,medium,Kolkata,organic,57,male
C04196,2025-01-03,high,Jaipur,ads,40,female
C04197,2024-02-12,medium,Mumbai,ads,35,female
C04198,2025-02-22,low,Ahmedabad,referral,43,male
C04199,2025-05-02,medium,Chennai,organic,30,female
C04200,2024-03-18,medium,Mumbai,referral,44,male
C04201,2024-09-26,low,Jaipur,referral,43,female
C04202,2025-11-04,medium,Hyderabad,ads,47,female
C04203,2025-12-01,medium,Pune,ads,30,female
C04204,2025-12-28,low,Mumbai,organic,22,female
C04205,2024-11-10,high,Delhi,referral,28,female
C04206,2024-06-16,low,Pune,organic,32,female
C04207,2024-12-04,high,Delhi,ads,51,female
C04208,2024-07-11,high,Bangalore,organic,56,male
C04209,2025-03-28,low,Kolkata,ads,38,female
C04210,2024-10-09,medium,Mumbai,ads,35,female
C04211,2024-12-01,low,Pune,referral,31,male
C04212,2025-01-24,low,Chennai,ads,43,male
C04213,2025-06-08,low,Delhi,referral,56,male
C04214,2024-08-27,low,Bhubaneswar,ads,52,male
C04215,2025-04-27,medium,Jaipur,organic,46,male
C04216,2025-10-20,low,Pune,organic,46,male
C04217,2025-12-16,high,Kolkata,ads,43,male
C04218,2025-08-14,medium,Mumbai,organic,34,male
C04219,2025-07-08,low,Pune,ads,27,male
C04220,2025-04-02,medium,Mumbai,organic,34,female
C04221,2024-03-29,medium,Hyderabad,ads,39,female
C04222,2025-10-21,medium,Delhi,ads,20,female
C04223,2024-04-04,medium,Pune,ads,33,female
C04224,2025-03-27,low,Pune,organic,26,male
C04225,2025-03-03,high,Kolkata,organic,45,female
C04226,2024-05-30,medium,Kolkata,organic,29,female
C04227,2025-05-28,low,Jaipur,organic,38,male
C04228,2025-01-10,medium,Chennai,ads,27,male
C04229,2024-01-22,high,Mumbai,ads,50,female
C04230,2024-11-08,medium,Ahmedabad,organic,18,male
C04231,2025-06-02,medium,Jaipur,ads,39,female
C04232,2024-07-24,high,Kolkata,ads,22,female
C04233,2025-01-09,low,Ahmedabad,organic,29,male
C04234,2025-03-26,medium,Bangalore,ads,37,male
C04235,2025-09-17,low,Ahmedabad,organic,37,female
C04236,2025-08-17,low,Delhi,ads,37,male
C04237,2024-06-27,medium,Pune,ads,36,female
C04238,2024-07-28,high,Kolkata,organic,28,male
C04239,2025-05-14,medium,Pune,ads,33,other
C04240,2025-04-08,high,Jaipur,ads,35,male
C04241,2024-05-03,low,Hyderabad,organic,36,female
C04242,2024-04-22,high,Kolkata,ads,34,male
C04243,2024-01-12,medium,Kolkata,ads,42,male
C04244,2024-05-05,medium,Bhubaneswar,ads,35,female
C04245,2025-07-18,medium,Pune,ads,37,male
C04246,2024-11-26,medium,Kolkata,referral,31,male
C04247,2024-10-09,medium,Hyderabad,referral,24,male
C04248,2024-05-19,high,Hyderabad,ads,36,female
C04249,2025-02-04,high,Delhi,referral,47,female
C04250,2024-04-06,medium,Mumbai,organic,39,female
C04251,2025-05-31,low,Kolkata,ads,26,male
C04252,2025-07-22,medium,Hyderabad,organic,43,male
C04253,2024-03-09,medium,Hyderabad,organic,31,male
C04254,2024-04-27,medium,Delhi,ads,42,female
C04255,2024-02-28,medium,Bhubaneswar,ads,31,female
C04256,2024-02-02,low,Mumbai,ads,38,female
C04257,2024-11-13,high,Chennai,ads,29,female
C04258,2024-02-19,medium,Kolkata,ads,30,female
C04259,2025-05-03,low,Chennai,ads,19,male
C04260,2024-01-19,low,Chennai,organic,40,male
C04261,2025-12-26,high,Jaipur,organic,38,male
C04262,2024-07-15,medium,Bhubaneswar,organic,39,male
C04263,2025-03-25,low,Jaipur,ads,37,female
C04264,2025-07-12,high,Pune,organic,27,female
C04265,2025-11-09,low,Ahmedabad,organic,44,female
C04266,2025-03-27,low,Delhi,ads,44,male
C04267,2024-10-15,low,Hyderabad,ads,27,female
C04268,2024-05-20,high,Hyderabad,ads,40,male
C04269,2024-03-24,low,Mumbai,organic,43,male
C04270,2025-11-24,medium,Bhubaneswar,ads,30,other
C04271,2025-01-25,low,Hyderabad,ads,32,male
C04272,2025-08-13,high,Jaipur,referral,40,male
C04273,2024-08-02,high,Ahmedabad,ads,19,female
C04274,2025-06-09,medium,Jaipur,organic,24,female
C04275,2024-08-02,high,Chennai,ads,25,male
C04276,2025-02-06,medium,Pune,organic,18,female
C04277,2024-05-07,low,Hyderabad,organic,45,female
C04278,2025-04-21,medium,Chennai,organic,18,male
C04279,2025-02-07,low,Hyderabad,ads,38,male
C04280,2024-01-29,high,Kolkata,ads,43,female
C04281,2024-12-03,high,Bangalore,ads,32,male
C04282,2025-12-14,high,Delhi,ads,28,male
C04283,2024-12-26,medium,Delhi,organic,37,female
C04284,2025-07-22,low,Hyderabad,ads,35,female
C04285,2025-01-26,high,Ahmedabad,ads,45,male
C04286,2024-08-05,medium,Bhubaneswar,ads,18,male
C04287,2025-07-27,medium,Mumbai,ads,25,female
C04288,2025-10-30,low,Ahmedabad,organic,40,female
C04289,2024-07-20,high,Bhubaneswar,ads,35,female
C04290,2024-01-17,medium,Ahmedabad,ads,42,female
C04291,2024-11-17,high,Kolkata,ads,37,female
C04292,2025-06-01,medium,Ahmedabad,ads,33,other
C04293,2025-07-23,medium,Mumbai,referral,31,female
C04294,2024-11-20,low,Delhi,organic,58,male
C04295,2025-02-15,medium,Ahmedabad,ads,50,male
C04296,2024-11-13,medium,Jaipur,ads,39,male
C04297,2025-11-11,medium,Bhubaneswar,organic,35,male
C04298,2024-03-22,high,Pune,organic,40,male
C04299,2025-04-18,medium,Bhubaneswar,ads,43,male
C04300,2025-04-12,low,Delhi,organic,39,male
C04301,2025-02-28,low,Ahmedabad,organic,27,male
C04302,2025-12-31,low,Jaipur,referral,52,male
C04303,2025-11-19,low,Ahmedabad,ads,37,male
C04304,2024-07-22,high,Ahmedabad,organic,55,female
C04305,2025-08-05,medium,Hyderabad,ads,36,male
C04306,2025-01-21,high,Kolkata,ads,32,female
C04307,2024-04-07,medium,Mumbai,referral,48,male
C04308,2024-12-10,high,Kolkata,ads,38,female
C04309,2024-07-26,medium,Pune,referral,36,male
C04310,2025-05-28,medium,Delhi,organic,22,female
C04311,2025-09-27,low,Ahmedabad,ads,41,male
C04312,2025-08-08,low,Bangalore,organic,30,female
C04313,2024-06-14,low,Kolkata,organic,30,male
C04314,2024-01-22,high,Chennai,ads,30,female
C04315,2024-06-02,high,Bangalore,organic,39,male
C04316,2025-03-14,medium,Kolkata,ads,19,male
C04317,2024-10-21,medium,Chennai,referral,32,male
C04318,2024-08-06,medium,Delhi,organic,44,female
C04319,2025-10-30,medium,Ahmedabad,organic,22,female
C04320,2025-05-09,medium,Jaipur,ads,36,male
C04321,2024-08-17,medium,Jaipur,referral,28,female
C04322,2024-01-20,medium,Kolkata,ads,30,female
C04323,2025-07-06,medium,Ahmedabad,ads,51,female
C04324,2024-05-27,medium,Kolkata,organic,18,female
C04325,2024-04-17,medium,Delhi,organic,42,male
C04326,2025-02-06,medium,Chennai,ads,30,male
C04327,2025-08-18,high,Ahmedabad,organic,29,female
C04328,2025-04-27,medium,Bangalore,referral,23,male
C04329,2025-01-01,low,Chennai,ads,42,female
C04330,2025-02-17,low,Bangalore,ads,33,female
C04331,2024-11-04,medium,Bangalore,ads,31,female
C04332,2024-05-13,medium,Delhi,ads,36,male
C04333,2025-12-19,medium,Mumbai,ads,33,male
C04334,2024-10-09,medium,Mumbai,referral,18,male
C04335,2024-03-13,medium,Ahmedabad,referral,30,other
C04336,2025-04-25,medium,Pune,referral,43,male
C04337,2024-12-17,medium,Bhubaneswar,referral,19,male
C04338,2025-07-13,medium,Mumbai,ads,24,male
C04339,2024-11-21,low,Ahmedabad,ads,30,male
C04340,2025-03-18,high,Bangalore,organic,27,male
C04341,2024-04-09,low,Jaipur,organic,34,male
C04342,2024-02-28,high,Mumbai,organic,24,male
C04343,2025-05-22,high,Delhi,organic,31,other
C04344,2024-09-14,low,Ahmedabad,ads,34,female
C04345,2025-02-16,low,Bhubaneswar,organic,41,female
C04346,2025-03-27,high,Kolkata,referral,47,male
C04347,2024-03-05,medium,Pune,referral,32,female
C04348,2025-08-17,high,Bangalore,organic,53,female
C04349,2024-06-02,medium,Bangalore,organic,33,other
C04350,2024-09-22,low,Kolkata,referral,43,male
C04351,2024-03-19,low,Mumbai,referral,54,female
C04352,2024-11-10,medium,Jaipur,referral,36,male
C04353,2025-10-23,medium,Kolkata,referral,21,male
C04354,2025-07-13,medium,Jaipur,referral,35,male
C04355,2024-09-04,medium,Bangalore,ads,28,female
C04356,2025-09-01,low,Bhubaneswar,organic,32,female
C04357,2025-02-17,low,Mumbai,ads,54,male
C04358,2024-01-25,medium,Ahmedabad,organic,22,female
C04359,2024-10-10,medium,Bangalore,referral,38,male
C04360,2025-03-24,medium,Kolkata,ads,26,male
C04361,2024-10-27,high,Jaipur,ads,31,male
C04362,2024-03-08,low,Jaipur,organic,42,female
C04363,2024-01-07,medium,Bangalore,ads,38,male
C04364,2024-05-16,medium,Bangalore,ads,32,male
C04365,2024-06-12,medium,Bhubaneswar,referral,28,other
C04366,2024-03-23,low,Bhubaneswar,organic,38,female
C04367,2025-10-11,high,Hyderabad,referral,52,male
C04368,2025-02-23,low,Kolkata,referral,25,female
C04369,2024-03-13,low,Delhi,ads,54,male
C04370,2024-08-24,low,Kolkata,ads,46,female
C04371,2024-02-15,medium,Bhubaneswar,ads,48,male
C04372,2025-09-09,medium,Hyderabad,organic,38,male
C04373,2024-09-18,medium,Mumbai,organic,46,male
C04374,2024-06-24,medium,Bangalore,referral,24,male
C04375,2024-06-14,high,Pune,ads,28,female
C04376,2025-10-18,medium,Kolkata,organic,42,female
C04377,2025-01-04,medium,Kolkata,ads,37,other
C04378,2024-02-23,low,Chennai,ads,33,female
C04379,2025-11-20,high,Bhubaneswar,organic,18,other
C04380,2025-02-22,medium,Pune,ads,30,male
C04381,2025-05-21,low,Ahmedabad,organic,23,female
C04382,2024-12-06,low,Chennai,organic,39,male
C04383,2024-05-06,low,Delhi,ads,33,female
C04384,2025-02-12,low,Kolkata,ads,28,female
C04385,2025-01-01,low,Hyderabad,organic,61,male
C04386,2024-09-27,medium,Hyderabad,ads,45,male
C04387,2025-10-05,medium,Ahmedabad,organic,45,male
C04388,2025-08-27,high,Jaipur,organic,57,male
C04389,2025-01-13,high,Chennai,organic,43,other
C04390,2024-03-13,medium,Chennai,organic,27,female
C04391,2024-09-04,high,Hyderabad,organic,26,male
C04392,2024-02-12,medium,Hyderabad,referral,44,male
C04393,2025-01-11,high,Bangalore,ads,18,male
C04394,2024-02-10,high,Hyderabad,organic,34,other
C04395,2024-06-18,low,Bhubaneswar,organic,18,female
C04396,2024-07-30,high,Hyderabad,organic,35,female
C04397,2025-05-07,low,Chennai,ads,43,female
C04398,2025-11-10,high,Bangalore,organic,37,female
C04399,2024-02-08,low,Delhi,organic,44,male
C04400,2025-01-03,low,Chennai,ads,54,female
C04401,2024-05-30,medium,Hyderabad,ads,33,female
C04402,2024-04-20,medium,Hyderabad,organic,63,male
C04403,2025-04-24,high,Hyderabad,ads,37,male
C04404,2025-03-11,low,Bangalore,organic,44,female
C04405,2024-02-16,low,Kolkata,organic,28,male
C04406,2025-07-28,low,Bangalore,ads,51,female
C04407,2024-12-31,medium,Mumbai,ads,45,female
C04408,2024-03-09,medium,Bhubaneswar,ads,49,female
C04409,2024-10-25,low,Pune,organic,35,female
C04410,2024-10-22,medium,Bhubaneswar,ads,22,female
C04411,2024-07-21,medium,Hyderabad,organic,39,male
C04412,2024-03-01,high,Pune,ads,18,male
C04413,2024-11-09,low,Delhi,ads,31,male
C04414,2024-06-09,high,Jaipur,organic,36,female
C04415,2024-11-26,medium,Chennai,ads,58,female
C04416,2025-06-11,medium,Kolkata,ads,38,male
C04417,2024-12-03,low,Jaipur,organic,36,female
C04418,2025-08-28,medium,Bangalore,referral,34,female
C04419,2024-10-30,medium,Mumbai,referral,21,other
C04420,2025-05-17,high,Ahmedabad,organic,35,male
C04421,2025-10-11,low,Bhubaneswar,referral,36,female
C04422,2024-12-03,low,Jaipur,ads,25,female
C04423,2025-07-03,low,Mumbai,ads,23,male
C04424,2025-09-30,medium,Hyderabad,referral,30,male
C04425,2024-10-01,low,Bangalore,ads,35,male
C04426,2024-06-12,medium,Bangalore,organic,30,male
C04427,2025-03-18,medium,Chennai,referral,24,male
C04428,2024-11-14,medium,Pune,organic,37,female
C04429,2025-08-11,medium,Pune,organic,40,female
C04430,2025-05-18,low,Jaipur,organic,36,other
C04431,2025-11-16,medium,Delhi,referral,29,male
C04432,2025-01-21,medium,Pune,referral,40,female
C04433,2025-08-25,medium,Pune,organic,33,female
C04434,2025-11-21,high,Hyderabad,referral,23,female
C04435,2025-05-08,medium,Hyderabad,organic,45,female
C04436,2025-05-04,medium,Mumbai,referral,38,female
C04437,2025-12-21,high,Bangalore,ads,33,male
C04438,2024-03-13,medium,Bangalore,organic,19,female
C04439,2025-05-23,medium,Bangalore,organic,27,female
C04440,2025-01-24,low,Mumbai,organic,55,other
C04441,2025-09-10,medium,Ahmedabad,organic,19,female
C04442,2024-10-21,low,Hyderabad,ads,32,female
C04443,2025-01-03,low,Mumbai,organic,34,female
C04444,2025-11-24,low,Bangalore,referral,38,female
C04445,2025-07-02,medium,Jaipur,ads,20,other
C04446,2025-10-10,medium,Hyderabad,ads,36,female
C04447,2025-07-21,low,Kolkata,organic,18,female
C04448,2024-07-05,medium,Pune,referral,35,male
C04449,2025-03-20,medium,Hyderabad,ads,28,female
C04450,2025-07-23,medium,Hyderabad,referral,26,male
C04451,2024-12-28,high,Bangalore,referral,43,female
C04452,2024-05-02,low,Bhubaneswar,organic,32,male
C04453,2024-07-06,medium,Ahmedabad,organic,39,male
C04454,2025-11-10,medium,Hyderabad,referral,40,male
C04455,2025-02-23,medium,Mumbai,referral,47,female
C04456,2025-09-17,medium,Delhi,ads,22,female
C04457,2024-09-08,high,Bangalore,organic,44,female
C04458,2025-09-10,medium,Bangalore,ads,35,female
C04459,2025-07-02,low,Bhubaneswar,organic,31,other
C04460,2024-11-30,medium,Chennai,organic,23,male
C04461,2024-04-01,low,Delhi,ads,41,female
C04462,2025-06-13,medium,Kolkata,organic,25,female
C04463,2024-03-03,medium,Pune,ads,40,female
C04464,2025-10-23,high,Chennai,referral,54,male
C04465,2025-05-26,medium,Jaipur,referral,44,other
C04466,2024-05-18,low,Hyderabad,referral,48,male
C04467,2025-11-28,low,Jaipur,referral,27,male
C04468,2024-07-03,medium,Kolkata,organic,42,male
C04469,2024-07-23,medium,Mumbai,referral,23,male
C04470,2024-08-01,low,Ahmedabad,referral,32,female
C04471,2024-09-12,medium,Mumbai,referral,52,female
C04472,2024-05-14,high,Mumbai,ads,28,male
C04473,2025-07-26,low,Mumbai,organic,46,female
C04474,2024-03-28,medium,Delhi,organic,45,female
C04475,2024-07-25,low,Bangalore,organic,45,female
C04476,2024-05-08,medium,Hyderabad,referral,22,female
C04477,2024-01-03,low,Pune,ads,40,female
C04478,2024-04-30,medium,Delhi,referral,33,female
C04479,2025-01-19,medium,Chennai,ads,45,male
C04480,2025-09-05,medium,Chennai,ads,18,male
C04481,2024-02-07,medium,Delhi,organic,38,male
C04482,2024-12-06,high,Kolkata,organic,37,female
C04483,2025-10-06,medium,Jaipur,ads,18,female
C04484,2025-12-14,high,Delhi,ads,26,female
C04485,2024-01-21,low,Delhi,organic,18,male
C04486,2024-08-29,medium,Pune,ads,27,female
C04487,2025-03-30,high,Pune,organic,40,female
C04488,2025-09-12,high,Bangalore,referral,36,other
C04489,2024-10-29,high,Pune,organic,36,male
C04490,2025-08-18,medium,Bangalore,ads,24,male
C04491,2025-08-17,high,Mumbai,organic,46,other
C04492,2024-03-09,low,Jaipur,ads,34,other
C04493,2024-05-08,high,Kolkata,ads,35,male
C04494,2024-07-14,medium,Jaipur,ads,44,male
C04495,2024-05-19,low,Bangalore,referral,25,female
C04496,2025-03-19,low,Pune,organic,37,female
C04497,2024-10-09,high,Delhi,organic,39,male
C04498,2024-11-07,low,Hyderabad,ads,29,female
C04499,2025-06-18,medium,Mumbai,ads,41,male
C04500,2025-10-26,low,Bhubaneswar,organic,39,female
C04501,2024-10-03,medium,Chennai,ads,33,female
C04502,2024-03-01,medium,Bangalore,organic,33,male
C04503,2024-11-14,low,Jaipur,organic,40,male
C04504,2024-02-21,medium,Pune,ads,42,male
C04505,2024-06-01,medium,Mumbai,referral,35,female
C04506,2024-11-06,medium,Chennai,ads,46,male
C04507,2025-06-27,high,Bhubaneswar,ads,41,female
C04508,2025-07-20,high,Delhi,referral,18,female
C04509,2025-01-23,high,Delhi,organic,20,female
C04510,2025-07-01,medium,Bangalore,ads,46,female
C04511,2025-09-13,medium,Bangalore,referral,32,female
C04512,2024-06-25,medium,Pune,organic,36,female
C04513,2024-12-27,high,Hyderabad,organic,46,female
C04514,2024-11-09,medium,Pune,referral,34,female
C04515,2024-04-06,low,Kolkata,referral,35,male
C04516,2024-07-31,medium,Mumbai,organic,26,female
C04517,2024-05-16,medium,Mumbai,organic,38,male
C04518,2024-01-06,low,Jaipur,organic,40,female
C04519,2024-04-18,low,Delhi,organic,29,female
C04520,2025-06-30,medium,Ahmedabad,ads,25,male
C04521,2024-02-08,low,Pune,ads,61,male
C04522,2025-10-23,medium,Jaipur,referral,34,male
C04523,2025-02-28,low,Bangalore,organic,28,male
C04524,2025-09-21,medium,Mumbai,referral,42,female
C04525,2024-09-17,medium,Bangalore,organic,34,female
C04526,2025-03-01,high,Pune,organic,24,male
C04527,2024-03-27,low,Chennai,ads,39,male
C04528,2025-04-09,medium,Bangalore,organic,26,female
C04529,2024-03-16,medium,Ahmedabad,organic,50,male
C04530,2025-04-15,medium,Mumbai,referral,39,other
C04531,2025-02-17,low,Pune,organic,32,male
C04532,2025-12-26,low,Jaipur,ads,36,female
C04533,2025-04-01,medium,Hyderabad,organic,44,male
C04534,2024-10-11,medium,Hyderabad,organic,36,male
C04535,2024-08-26,medium,Pune,ads,56,male
C04536,2025-11-07,medium,Hyderabad,referral,46,female
C04537,2025-08-21,low,Mumbai,ads,39,male
C04538,2025-10-14,high,Chennai,ads,25,female
C04539,2025-11-02,medium,Bangalore,referral,33,male
C04540,2025-07-11,medium,Ahmedabad,ads,39,male
C04541,2025-01-06,medium,Bhubaneswar,organic,26,female
C04542,2025-05-09,medium,Jaipur,ads,47,male
C04543,2025-09-15,medium,Mumbai,ads,25,male
C04544,2024-02-14,high,Delhi,ads,28,male
C04545,2025-02-04,medium,Kolkata,ads,29,female
C04546,2024-09-03,medium,Kolkata,organic,42,other
C04547,2025-09-07,high,Jaipur,ads,26,female
C04548,2025-08-19,high,Mumbai,ads,18,male
C04549,2025-03-25,low,Pune,ads,45,male
C04550,2025-04-29,medium,Bangalore,referral,30,male
C04551,2025-10-07,medium,Pune,referral,24,male
C04552,2025-09-11,low,Pune,ads,27,male
C04553,2024-01-18,medium,Delhi,ads,52,male
C04554,2025-08-28,medium,Hyderabad,ads,28,male
C04555,2025-10-23,medium,Kolkata,ads,33,male
C04556,2024-10-15,medium,Bhubaneswar,referral,30,male
